Name;Thermochron8k
Type;DS1922/DS1923/DS2422/?
Label;112
Full Timestamp (dd.mm.yyyy hh:mm);Date (dd.mm.yyyy);Time (hh:mm);Hour (hh);Minute (mm);Temperature;Unit
29.09.2022 00:00;29.09.2022;00:00;00;00;14.2208;C
29.09.2022 01:00;29.09.2022;01:00;01;00;14.1582;C
29.09.2022 02:00;29.09.2022;02:00;02;00;14.0329;C
29.09.2022 03:00;29.09.2022;03:00;03;00;13.9077;C
29.09.2022 04:00;29.09.2022;04:00;04;00;13.845;C
29.09.2022 05:00;29.09.2022;05:00;05;00;13.7198;C
29.09.2022 06:00;29.09.2022;06:00;06;00;13.6571;C
29.09.2022 07:00;29.09.2022;07:00;07;00;13.5945;C
29.09.2022 08:00;29.09.2022;08:00;08;00;13.5319;C
29.09.2022 09:00;29.09.2022;09:00;09;00;13.4693;C
29.09.2022 10:00;29.09.2022;10:00;10;00;13.5319;C
29.09.2022 11:00;29.09.2022;11:00;11;00;13.5945;C
29.09.2022 12:00;29.09.2022;12:00;12;00;13.7824;C
29.09.2022 13:00;29.09.2022;13:00;13;00;13.9703;C
29.09.2022 14:00;29.09.2022;14:00;14;00;14.2208;C
29.09.2022 15:00;29.09.2022;15:00;15;00;14.2834;C
29.09.2022 16:00;29.09.2022;16:00;16;00;14.2834;C
29.09.2022 17:00;29.09.2022;17:00;17;00;14.4087;C
29.09.2022 18:00;29.09.2022;18:00;18;00;14.4713;C
29.09.2022 19:00;29.09.2022;19:00;19;00;14.7218;C
29.09.2022 20:00;29.09.2022;20:00;20;00;14.7844;C
29.09.2022 21:00;29.09.2022;21:00;21;00;14.7844;C
29.09.2022 22:00;29.09.2022;22:00;22;00;14.7844;C
29.09.2022 23:00;29.09.2022;23:00;23;00;14.6592;C
30.09.2022 00:00;30.09.2022;00:00;00;00;14.5965;C
30.09.2022 01:00;30.09.2022;01:00;01;00;14.4713;C
30.09.2022 02:00;30.09.2022;02:00;02;00;14.4087;C
30.09.2022 03:00;30.09.2022;03:00;03;00;14.2834;C
30.09.2022 04:00;30.09.2022;04:00;04;00;14.1582;C
30.09.2022 05:00;30.09.2022;05:00;05;00;14.0329;C
30.09.2022 06:00;30.09.2022;06:00;06;00;13.9077;C
30.09.2022 07:00;30.09.2022;07:00;07;00;13.845;C
30.09.2022 08:00;30.09.2022;08:00;08;00;13.7824;C
30.09.2022 09:00;30.09.2022;09:00;09;00;13.7824;C
30.09.2022 10:00;30.09.2022;10:00;10;00;13.7824;C
30.09.2022 11:00;30.09.2022;11:00;11;00;13.7824;C
30.09.2022 12:00;30.09.2022;12:00;12;00;13.845;C
30.09.2022 13:00;30.09.2022;13:00;13;00;14.0329;C
30.09.2022 14:00;30.09.2022;14:00;14;00;14.1582;C
30.09.2022 15:00;30.09.2022;15:00;15;00;14.3461;C
30.09.2022 16:00;30.09.2022;16:00;16;00;14.4713;C
30.09.2022 17:00;30.09.2022;17:00;17;00;14.4713;C
30.09.2022 18:00;30.09.2022;18:00;18;00;14.5339;C
30.09.2022 19:00;30.09.2022;19:00;19;00;14.5965;C
30.09.2022 20:00;30.09.2022;20:00;20;00;14.6592;C
30.09.2022 21:00;30.09.2022;21:00;21;00;14.7218;C
30.09.2022 22:00;30.09.2022;22:00;22;00;14.7844;C
30.09.2022 23:00;30.09.2022;23:00;23;00;14.7844;C
01.10.2022 00:00;01.10.2022;00:00;00;00;14.7218;C
01.10.2022 01:00;01.10.2022;01:00;01;00;14.6592;C
01.10.2022 02:00;01.10.2022;02:00;02;00;14.5339;C
01.10.2022 03:00;01.10.2022;03:00;03;00;14.4713;C
01.10.2022 04:00;01.10.2022;04:00;04;00;14.4087;C
01.10.2022 05:00;01.10.2022;05:00;05;00;14.2834;C
01.10.2022 06:00;01.10.2022;06:00;06;00;14.2208;C
01.10.2022 07:00;01.10.2022;07:00;07;00;14.0956;C
01.10.2022 08:00;01.10.2022;08:00;08;00;14.0329;C
01.10.2022 09:00;01.10.2022;09:00;09;00;13.9077;C
01.10.2022 10:00;01.10.2022;10:00;10;00;13.9703;C
01.10.2022 11:00;01.10.2022;11:00;11;00;14.1582;C
01.10.2022 12:00;01.10.2022;12:00;12;00;14.2834;C
01.10.2022 13:00;01.10.2022;13:00;13;00;14.4713;C
01.10.2022 14:00;01.10.2022;14:00;14;00;14.6592;C
01.10.2022 15:00;01.10.2022;15:00;15;00;14.7218;C
01.10.2022 16:00;01.10.2022;16:00;16;00;14.7218;C
01.10.2022 17:00;01.10.2022;17:00;17;00;14.6592;C
01.10.2022 18:00;01.10.2022;18:00;18;00;14.5965;C
01.10.2022 19:00;01.10.2022;19:00;19;00;14.4713;C
01.10.2022 20:00;01.10.2022;20:00;20;00;14.3461;C
01.10.2022 21:00;01.10.2022;21:00;21;00;14.2208;C
01.10.2022 22:00;01.10.2022;22:00;22;00;14.1582;C
01.10.2022 23:00;01.10.2022;23:00;23;00;14.0329;C
02.10.2022 00:00;02.10.2022;00:00;00;00;13.9703;C
02.10.2022 01:00;02.10.2022;01:00;01;00;13.9077;C
02.10.2022 02:00;02.10.2022;02:00;02;00;13.9077;C
02.10.2022 03:00;02.10.2022;03:00;03;00;13.9077;C
02.10.2022 04:00;02.10.2022;04:00;04;00;13.845;C
02.10.2022 05:00;02.10.2022;05:00;05;00;13.7198;C
02.10.2022 06:00;02.10.2022;06:00;06;00;13.5945;C
02.10.2022 07:00;02.10.2022;07:00;07;00;13.4693;C
02.10.2022 08:00;02.10.2022;08:00;08;00;13.4066;C
02.10.2022 09:00;02.10.2022;09:00;09;00;13.344;C
02.10.2022 10:00;02.10.2022;10:00;10;00;13.344;C
02.10.2022 11:00;02.10.2022;11:00;11;00;13.4693;C
02.10.2022 12:00;02.10.2022;12:00;12;00;13.5319;C
02.10.2022 13:00;02.10.2022;13:00;13;00;13.6571;C
02.10.2022 14:00;02.10.2022;14:00;14;00;13.7198;C
02.10.2022 15:00;02.10.2022;15:00;15;00;13.7824;C
02.10.2022 16:00;02.10.2022;16:00;16;00;13.845;C
02.10.2022 17:00;02.10.2022;17:00;17;00;13.845;C
02.10.2022 18:00;02.10.2022;18:00;18;00;13.7824;C
02.10.2022 19:00;02.10.2022;19:00;19;00;13.7198;C
02.10.2022 20:00;02.10.2022;20:00;20;00;13.6571;C
02.10.2022 21:00;02.10.2022;21:00;21;00;13.6571;C
02.10.2022 22:00;02.10.2022;22:00;22;00;13.5945;C
02.10.2022 23:00;02.10.2022;23:00;23;00;13.5945;C
03.10.2022 00:00;03.10.2022;00:00;00;00;13.5945;C
03.10.2022 01:00;03.10.2022;01:00;01;00;13.5319;C
03.10.2022 02:00;03.10.2022;02:00;02;00;13.5319;C
03.10.2022 03:00;03.10.2022;03:00;03;00;13.4693;C
03.10.2022 04:00;03.10.2022;04:00;04;00;13.4693;C
03.10.2022 05:00;03.10.2022;05:00;05;00;13.4693;C
03.10.2022 06:00;03.10.2022;06:00;06;00;13.4066;C
03.10.2022 07:00;03.10.2022;07:00;07;00;13.344;C
03.10.2022 08:00;03.10.2022;08:00;08;00;13.4066;C
03.10.2022 09:00;03.10.2022;09:00;09;00;13.344;C
03.10.2022 10:00;03.10.2022;10:00;10;00;13.4693;C
03.10.2022 11:00;03.10.2022;11:00;11;00;13.5319;C
03.10.2022 12:00;03.10.2022;12:00;12;00;13.7198;C
03.10.2022 13:00;03.10.2022;13:00;13;00;13.845;C
03.10.2022 14:00;03.10.2022;14:00;14;00;14.0329;C
03.10.2022 15:00;03.10.2022;15:00;15;00;14.0956;C
03.10.2022 16:00;03.10.2022;16:00;16;00;14.1582;C
03.10.2022 17:00;03.10.2022;17:00;17;00;14.0956;C
03.10.2022 18:00;03.10.2022;18:00;18;00;13.9077;C
03.10.2022 19:00;03.10.2022;19:00;19;00;13.7824;C
03.10.2022 20:00;03.10.2022;20:00;20;00;13.6571;C
03.10.2022 21:00;03.10.2022;21:00;21;00;13.6571;C
03.10.2022 22:00;03.10.2022;22:00;22;00;13.6571;C
03.10.2022 23:00;03.10.2022;23:00;23;00;13.5945;C
04.10.2022 00:00;04.10.2022;00:00;00;00;13.5945;C
04.10.2022 01:00;04.10.2022;01:00;01;00;13.5945;C
04.10.2022 02:00;04.10.2022;02:00;02;00;13.5319;C
04.10.2022 03:00;04.10.2022;03:00;03;00;13.4693;C
04.10.2022 04:00;04.10.2022;04:00;04;00;13.4066;C
04.10.2022 05:00;04.10.2022;05:00;05;00;13.344;C
04.10.2022 06:00;04.10.2022;06:00;06;00;13.2813;C
04.10.2022 07:00;04.10.2022;07:00;07;00;13.2187;C
04.10.2022 08:00;04.10.2022;08:00;08;00;13.1561;C
04.10.2022 09:00;04.10.2022;09:00;09;00;13.1561;C
04.10.2022 10:00;04.10.2022;10:00;10;00;13.2187;C
04.10.2022 11:00;04.10.2022;11:00;11;00;13.344;C
04.10.2022 12:00;04.10.2022;12:00;12;00;13.5319;C
04.10.2022 13:00;04.10.2022;13:00;13;00;13.5319;C
04.10.2022 14:00;04.10.2022;14:00;14;00;13.7824;C
04.10.2022 15:00;04.10.2022;15:00;15;00;13.9077;C
04.10.2022 16:00;04.10.2022;16:00;16;00;13.9703;C
04.10.2022 17:00;04.10.2022;17:00;17;00;13.9077;C
04.10.2022 18:00;04.10.2022;18:00;18;00;13.7824;C
04.10.2022 19:00;04.10.2022;19:00;19;00;13.5945;C
04.10.2022 20:00;04.10.2022;20:00;20;00;13.4693;C
04.10.2022 21:00;04.10.2022;21:00;21;00;13.4066;C
04.10.2022 22:00;04.10.2022;22:00;22;00;13.344;C
04.10.2022 23:00;04.10.2022;23:00;23;00;13.2187;C
05.10.2022 00:00;05.10.2022;00:00;00;00;13.1561;C
05.10.2022 01:00;05.10.2022;01:00;01;00;13.0934;C
05.10.2022 02:00;05.10.2022;02:00;02;00;13.0308;C
05.10.2022 03:00;05.10.2022;03:00;03;00;12.9682;C
05.10.2022 04:00;05.10.2022;04:00;04;00;12.8429;C
05.10.2022 05:00;05.10.2022;05:00;05;00;12.7802;C
05.10.2022 06:00;05.10.2022;06:00;06;00;12.5923;C
05.10.2022 07:00;05.10.2022;07:00;07;00;12.467;C
05.10.2022 08:00;05.10.2022;08:00;08;00;12.3417;C
05.10.2022 09:00;05.10.2022;09:00;09;00;12.2164;C
05.10.2022 10:00;05.10.2022;10:00;10;00;12.3417;C
05.10.2022 11:00;05.10.2022;11:00;11;00;12.467;C
05.10.2022 12:00;05.10.2022;12:00;12;00;12.5297;C
05.10.2022 13:00;05.10.2022;13:00;13;00;12.7802;C
05.10.2022 14:00;05.10.2022;14:00;14;00;12.9055;C
05.10.2022 15:00;05.10.2022;15:00;15;00;13.0934;C
05.10.2022 16:00;05.10.2022;16:00;16;00;13.1561;C
05.10.2022 17:00;05.10.2022;17:00;17;00;13.0934;C
05.10.2022 18:00;05.10.2022;18:00;18;00;12.9682;C
05.10.2022 19:00;05.10.2022;19:00;19;00;12.8429;C
05.10.2022 20:00;05.10.2022;20:00;20;00;12.7802;C
05.10.2022 21:00;05.10.2022;21:00;21;00;12.7802;C
05.10.2022 22:00;05.10.2022;22:00;22;00;12.7802;C
05.10.2022 23:00;05.10.2022;23:00;23;00;12.8429;C
06.10.2022 00:00;06.10.2022;00:00;00;00;12.7802;C
06.10.2022 01:00;06.10.2022;01:00;01;00;12.7802;C
06.10.2022 02:00;06.10.2022;02:00;02;00;12.7802;C
06.10.2022 03:00;06.10.2022;03:00;03;00;12.7176;C
06.10.2022 04:00;06.10.2022;04:00;04;00;12.7176;C
06.10.2022 05:00;06.10.2022;05:00;05;00;12.655;C
06.10.2022 06:00;06.10.2022;06:00;06;00;12.5923;C
06.10.2022 07:00;06.10.2022;07:00;07;00;12.467;C
06.10.2022 08:00;06.10.2022;08:00;08;00;12.4044;C
06.10.2022 09:00;06.10.2022;09:00;09;00;12.4044;C
06.10.2022 10:00;06.10.2022;10:00;10;00;12.5297;C
06.10.2022 11:00;06.10.2022;11:00;11;00;12.8429;C
06.10.2022 12:00;06.10.2022;12:00;12;00;13.0308;C
06.10.2022 13:00;06.10.2022;13:00;13;00;13.2813;C
06.10.2022 14:00;06.10.2022;14:00;14;00;13.6571;C
06.10.2022 15:00;06.10.2022;15:00;15;00;13.9703;C
06.10.2022 16:00;06.10.2022;16:00;16;00;14.0329;C
06.10.2022 17:00;06.10.2022;17:00;17;00;13.9703;C
06.10.2022 18:00;06.10.2022;18:00;18;00;13.7824;C
06.10.2022 19:00;06.10.2022;19:00;19;00;13.5945;C
06.10.2022 20:00;06.10.2022;20:00;20;00;13.4066;C
06.10.2022 21:00;06.10.2022;21:00;21;00;13.4066;C
06.10.2022 22:00;06.10.2022;22:00;22;00;13.344;C
06.10.2022 23:00;06.10.2022;23:00;23;00;13.4066;C
07.10.2022 00:00;07.10.2022;00:00;00;00;13.4066;C
07.10.2022 01:00;07.10.2022;01:00;01;00;13.4066;C
07.10.2022 02:00;07.10.2022;02:00;02;00;13.4693;C
07.10.2022 03:00;07.10.2022;03:00;03;00;13.4693;C
07.10.2022 04:00;07.10.2022;04:00;04;00;13.4693;C
07.10.2022 05:00;07.10.2022;05:00;05;00;13.4066;C
07.10.2022 06:00;07.10.2022;06:00;06;00;13.344;C
07.10.2022 07:00;07.10.2022;07:00;07;00;13.2813;C
07.10.2022 08:00;07.10.2022;08:00;08;00;13.2813;C
07.10.2022 09:00;07.10.2022;09:00;09;00;13.344;C
07.10.2022 10:00;07.10.2022;10:00;10;00;13.4693;C
07.10.2022 11:00;07.10.2022;11:00;11;00;13.5945;C
07.10.2022 12:00;07.10.2022;12:00;12;00;13.9077;C
07.10.2022 13:00;07.10.2022;13:00;13;00;14.1582;C
07.10.2022 14:00;07.10.2022;14:00;14;00;14.4087;C
07.10.2022 15:00;07.10.2022;15:00;15;00;14.5339;C
07.10.2022 16:00;07.10.2022;16:00;16;00;14.6592;C
07.10.2022 17:00;07.10.2022;17:00;17;00;14.5965;C
07.10.2022 18:00;07.10.2022;18:00;18;00;14.5339;C
07.10.2022 19:00;07.10.2022;19:00;19;00;14.3461;C
07.10.2022 20:00;07.10.2022;20:00;20;00;14.1582;C
07.10.2022 21:00;07.10.2022;21:00;21;00;14.0956;C
07.10.2022 22:00;07.10.2022;22:00;22;00;14.0329;C
07.10.2022 23:00;07.10.2022;23:00;23;00;13.9703;C
08.10.2022 00:00;08.10.2022;00:00;00;00;13.9703;C
08.10.2022 01:00;08.10.2022;01:00;01;00;13.9077;C
08.10.2022 02:00;08.10.2022;02:00;02;00;13.845;C
08.10.2022 03:00;08.10.2022;03:00;03;00;13.845;C
08.10.2022 04:00;08.10.2022;04:00;04;00;13.7824;C
08.10.2022 05:00;08.10.2022;05:00;05;00;13.7824;C
08.10.2022 06:00;08.10.2022;06:00;06;00;13.7198;C
08.10.2022 07:00;08.10.2022;07:00;07;00;13.6571;C
08.10.2022 08:00;08.10.2022;08:00;08;00;13.6571;C
08.10.2022 09:00;08.10.2022;09:00;09;00;13.6571;C
08.10.2022 10:00;08.10.2022;10:00;10;00;13.7198;C
08.10.2022 11:00;08.10.2022;11:00;11;00;13.7824;C
08.10.2022 12:00;08.10.2022;12:00;12;00;14.0329;C
08.10.2022 13:00;08.10.2022;13:00;13;00;14.1582;C
08.10.2022 14:00;08.10.2022;14:00;14;00;14.2834;C
08.10.2022 15:00;08.10.2022;15:00;15;00;14.5339;C
08.10.2022 16:00;08.10.2022;16:00;16;00;14.5965;C
08.10.2022 17:00;08.10.2022;17:00;17;00;14.4713;C
08.10.2022 18:00;08.10.2022;18:00;18;00;14.2834;C
08.10.2022 19:00;08.10.2022;19:00;19;00;14.0956;C
08.10.2022 20:00;08.10.2022;20:00;20;00;14.0329;C
08.10.2022 21:00;08.10.2022;21:00;21;00;14.0329;C
08.10.2022 22:00;08.10.2022;22:00;22;00;14.0956;C
08.10.2022 23:00;08.10.2022;23:00;23;00;14.0956;C
09.10.2022 00:00;09.10.2022;00:00;00;00;14.0956;C
09.10.2022 01:00;09.10.2022;01:00;01;00;14.1582;C
09.10.2022 02:00;09.10.2022;02:00;02;00;14.2208;C
09.10.2022 03:00;09.10.2022;03:00;03;00;14.2208;C
09.10.2022 04:00;09.10.2022;04:00;04;00;14.1582;C
09.10.2022 05:00;09.10.2022;05:00;05;00;14.0956;C
09.10.2022 06:00;09.10.2022;06:00;06;00;13.9077;C
09.10.2022 07:00;09.10.2022;07:00;07;00;13.7824;C
09.10.2022 08:00;09.10.2022;08:00;08;00;13.5945;C
09.10.2022 09:00;09.10.2022;09:00;09;00;13.5319;C
09.10.2022 10:00;09.10.2022;10:00;10;00;13.6571;C
09.10.2022 11:00;09.10.2022;11:00;11;00;13.7198;C
09.10.2022 12:00;09.10.2022;12:00;12;00;13.845;C
09.10.2022 13:00;09.10.2022;13:00;13;00;14.0329;C
09.10.2022 14:00;09.10.2022;14:00;14;00;14.2208;C
09.10.2022 15:00;09.10.2022;15:00;15;00;14.2834;C
09.10.2022 16:00;09.10.2022;16:00;16;00;14.2834;C
09.10.2022 17:00;09.10.2022;17:00;17;00;14.1582;C
09.10.2022 18:00;09.10.2022;18:00;18;00;13.9077;C
09.10.2022 19:00;09.10.2022;19:00;19;00;13.6571;C
09.10.2022 20:00;09.10.2022;20:00;20;00;13.4066;C
09.10.2022 21:00;09.10.2022;21:00;21;00;13.2187;C
09.10.2022 22:00;09.10.2022;22:00;22;00;13.0934;C
09.10.2022 23:00;09.10.2022;23:00;23;00;12.9682;C
10.10.2022 00:00;10.10.2022;00:00;00;00;12.8429;C
10.10.2022 01:00;10.10.2022;01:00;01;00;12.7176;C
10.10.2022 02:00;10.10.2022;02:00;02;00;12.5923;C
10.10.2022 03:00;10.10.2022;03:00;03;00;12.5297;C
10.10.2022 04:00;10.10.2022;04:00;04;00;12.3417;C
10.10.2022 05:00;10.10.2022;05:00;05;00;12.2164;C
10.10.2022 06:00;10.10.2022;06:00;06;00;12.0285;C
10.10.2022 07:00;10.10.2022;07:00;07;00;11.8406;C
10.10.2022 08:00;10.10.2022;08:00;08;00;11.7779;C
10.10.2022 09:00;10.10.2022;09:00;09;00;11.6526;C
10.10.2022 10:00;10.10.2022;10:00;10;00;11.7779;C
10.10.2022 11:00;10.10.2022;11:00;11;00;11.9659;C
10.10.2022 12:00;10.10.2022;12:00;12;00;12.2791;C
10.10.2022 13:00;10.10.2022;13:00;13;00;12.3417;C
10.10.2022 14:00;10.10.2022;14:00;14;00;12.7802;C
10.10.2022 15:00;10.10.2022;15:00;15;00;12.7802;C
10.10.2022 16:00;10.10.2022;16:00;16;00;12.7802;C
10.10.2022 17:00;10.10.2022;17:00;17;00;12.7802;C
10.10.2022 18:00;10.10.2022;18:00;18;00;12.5297;C
10.10.2022 19:00;10.10.2022;19:00;19;00;12.3417;C
10.10.2022 20:00;10.10.2022;20:00;20;00;12.2791;C
10.10.2022 21:00;10.10.2022;21:00;21;00;12.2164;C
10.10.2022 22:00;10.10.2022;22:00;22;00;12.2791;C
10.10.2022 23:00;10.10.2022;23:00;23;00;12.3417;C
11.10.2022 00:00;11.10.2022;00:00;00;00;12.4044;C
11.10.2022 01:00;11.10.2022;01:00;01;00;12.5297;C
11.10.2022 02:00;11.10.2022;02:00;02;00;12.5923;C
11.10.2022 03:00;11.10.2022;03:00;03;00;12.7176;C
11.10.2022 04:00;11.10.2022;04:00;04;00;12.7802;C
11.10.2022 05:00;11.10.2022;05:00;05;00;12.7802;C
11.10.2022 06:00;11.10.2022;06:00;06;00;12.7802;C
11.10.2022 07:00;11.10.2022;07:00;07;00;12.7176;C
11.10.2022 08:00;11.10.2022;08:00;08;00;12.7802;C
11.10.2022 09:00;11.10.2022;09:00;09;00;12.8429;C
11.10.2022 10:00;11.10.2022;10:00;10;00;12.9682;C
11.10.2022 11:00;11.10.2022;11:00;11;00;13.2187;C
11.10.2022 12:00;11.10.2022;12:00;12;00;13.4066;C
11.10.2022 13:00;11.10.2022;13:00;13;00;13.5945;C
11.10.2022 14:00;11.10.2022;14:00;14;00;13.845;C
11.10.2022 15:00;11.10.2022;15:00;15;00;13.9703;C
11.10.2022 16:00;11.10.2022;16:00;16;00;13.9703;C
11.10.2022 17:00;11.10.2022;17:00;17;00;13.845;C
11.10.2022 18:00;11.10.2022;18:00;18;00;13.7824;C
11.10.2022 19:00;11.10.2022;19:00;19;00;13.7198;C
11.10.2022 20:00;11.10.2022;20:00;20;00;13.6571;C
11.10.2022 21:00;11.10.2022;21:00;21;00;13.6571;C
11.10.2022 22:00;11.10.2022;22:00;22;00;13.6571;C
11.10.2022 23:00;11.10.2022;23:00;23;00;13.6571;C
12.10.2022 00:00;12.10.2022;00:00;00;00;13.6571;C
12.10.2022 01:00;12.10.2022;01:00;01;00;13.7198;C
12.10.2022 02:00;12.10.2022;02:00;02;00;13.6571;C
12.10.2022 03:00;12.10.2022;03:00;03;00;13.7198;C
12.10.2022 04:00;12.10.2022;04:00;04;00;13.6571;C
12.10.2022 05:00;12.10.2022;05:00;05;00;13.5945;C
12.10.2022 06:00;12.10.2022;06:00;06;00;13.5945;C
12.10.2022 07:00;12.10.2022;07:00;07;00;13.4693;C
12.10.2022 08:00;12.10.2022;08:00;08;00;13.4066;C
12.10.2022 09:00;12.10.2022;09:00;09;00;13.2813;C
12.10.2022 10:00;12.10.2022;10:00;10;00;13.5319;C
12.10.2022 11:00;12.10.2022;11:00;11;00;13.5945;C
12.10.2022 12:00;12.10.2022;12:00;12;00;13.7198;C
12.10.2022 13:00;12.10.2022;13:00;13;00;13.845;C
12.10.2022 14:00;12.10.2022;14:00;14;00;14.0329;C
12.10.2022 15:00;12.10.2022;15:00;15;00;14.1582;C
12.10.2022 16:00;12.10.2022;16:00;16;00;14.1582;C
12.10.2022 17:00;12.10.2022;17:00;17;00;14.0956;C
12.10.2022 18:00;12.10.2022;18:00;18;00;13.9077;C
12.10.2022 19:00;12.10.2022;19:00;19;00;13.6571;C
12.10.2022 20:00;12.10.2022;20:00;20;00;13.4693;C
12.10.2022 21:00;12.10.2022;21:00;21;00;13.2813;C
12.10.2022 22:00;12.10.2022;22:00;22;00;13.2187;C
12.10.2022 23:00;12.10.2022;23:00;23;00;13.1561;C
13.10.2022 00:00;13.10.2022;00:00;00;00;13.0934;C
13.10.2022 01:00;13.10.2022;01:00;01;00;13.0308;C
13.10.2022 02:00;13.10.2022;02:00;02;00;13.0308;C
13.10.2022 03:00;13.10.2022;03:00;03;00;12.9682;C
13.10.2022 04:00;13.10.2022;04:00;04;00;12.9055;C
13.10.2022 05:00;13.10.2022;05:00;05;00;12.9055;C
13.10.2022 06:00;13.10.2022;06:00;06;00;12.8429;C
13.10.2022 07:00;13.10.2022;07:00;07;00;12.7176;C
13.10.2022 08:00;13.10.2022;08:00;08;00;12.655;C
13.10.2022 09:00;13.10.2022;09:00;09;00;12.655;C
13.10.2022 10:00;13.10.2022;10:00;10;00;12.7176;C
13.10.2022 11:00;13.10.2022;11:00;11;00;12.7176;C
13.10.2022 12:00;13.10.2022;12:00;12;00;12.7802;C
13.10.2022 13:00;13.10.2022;13:00;13;00;12.7802;C
13.10.2022 14:00;13.10.2022;14:00;14;00;12.7802;C
13.10.2022 15:00;13.10.2022;15:00;15;00;12.7802;C
13.10.2022 16:00;13.10.2022;16:00;16;00;12.7802;C
13.10.2022 17:00;13.10.2022;17:00;17;00;12.7802;C
13.10.2022 18:00;13.10.2022;18:00;18;00;12.7176;C
13.10.2022 19:00;13.10.2022;19:00;19;00;12.5923;C
13.10.2022 20:00;13.10.2022;20:00;20;00;12.467;C
13.10.2022 21:00;13.10.2022;21:00;21;00;12.4044;C
13.10.2022 22:00;13.10.2022;22:00;22;00;12.3417;C
13.10.2022 23:00;13.10.2022;23:00;23;00;12.2791;C
14.10.2022 00:00;14.10.2022;00:00;00;00;12.2164;C
14.10.2022 01:00;14.10.2022;01:00;01;00;12.1538;C
14.10.2022 02:00;14.10.2022;02:00;02;00;12.1538;C
14.10.2022 03:00;14.10.2022;03:00;03;00;12.0912;C
14.10.2022 04:00;14.10.2022;04:00;04;00;12.0285;C
14.10.2022 05:00;14.10.2022;05:00;05;00;12.0285;C
14.10.2022 06:00;14.10.2022;06:00;06;00;11.9659;C
14.10.2022 07:00;14.10.2022;07:00;07;00;12.0285;C
14.10.2022 08:00;14.10.2022;08:00;08;00;11.9659;C
14.10.2022 09:00;14.10.2022;09:00;09;00;11.9659;C
14.10.2022 10:00;14.10.2022;10:00;10;00;12.0285;C
14.10.2022 11:00;14.10.2022;11:00;11;00;12.0912;C
14.10.2022 12:00;14.10.2022;12:00;12;00;12.2791;C
14.10.2022 13:00;14.10.2022;13:00;13;00;12.467;C
14.10.2022 14:00;14.10.2022;14:00;14;00;12.7176;C
14.10.2022 15:00;14.10.2022;15:00;15;00;12.9055;C
14.10.2022 16:00;14.10.2022;16:00;16;00;13.0308;C
14.10.2022 17:00;14.10.2022;17:00;17;00;13.0308;C
14.10.2022 18:00;14.10.2022;18:00;18;00;13.0308;C
14.10.2022 19:00;14.10.2022;19:00;19;00;12.9682;C
14.10.2022 20:00;14.10.2022;20:00;20;00;12.8429;C
14.10.2022 21:00;14.10.2022;21:00;21;00;12.7176;C
14.10.2022 22:00;14.10.2022;22:00;22;00;12.655;C
14.10.2022 23:00;14.10.2022;23:00;23;00;12.5923;C
15.10.2022 00:00;15.10.2022;00:00;00;00;12.5923;C
15.10.2022 01:00;15.10.2022;01:00;01;00;12.5297;C
15.10.2022 02:00;15.10.2022;02:00;02;00;12.655;C
15.10.2022 03:00;15.10.2022;03:00;03;00;12.7176;C
15.10.2022 04:00;15.10.2022;04:00;04;00;12.7802;C
15.10.2022 05:00;15.10.2022;05:00;05;00;12.7802;C
15.10.2022 06:00;15.10.2022;06:00;06;00;12.8429;C
15.10.2022 07:00;15.10.2022;07:00;07;00;12.8429;C
15.10.2022 08:00;15.10.2022;08:00;08;00;12.9055;C
15.10.2022 09:00;15.10.2022;09:00;09;00;12.9055;C
15.10.2022 10:00;15.10.2022;10:00;10;00;13.0308;C
15.10.2022 11:00;15.10.2022;11:00;11;00;13.0934;C
15.10.2022 12:00;15.10.2022;12:00;12;00;13.2187;C
15.10.2022 13:00;15.10.2022;13:00;13;00;13.344;C
15.10.2022 14:00;15.10.2022;14:00;14;00;13.4693;C
15.10.2022 15:00;15.10.2022;15:00;15;00;13.5319;C
15.10.2022 16:00;15.10.2022;16:00;16;00;13.5945;C
15.10.2022 17:00;15.10.2022;17:00;17;00;13.5945;C
15.10.2022 18:00;15.10.2022;18:00;18;00;13.6571;C
15.10.2022 19:00;15.10.2022;19:00;19;00;13.5945;C
15.10.2022 20:00;15.10.2022;20:00;20;00;13.5945;C
15.10.2022 21:00;15.10.2022;21:00;21;00;13.5319;C
15.10.2022 22:00;15.10.2022;22:00;22;00;13.5319;C
15.10.2022 23:00;15.10.2022;23:00;23;00;13.5319;C
16.10.2022 00:00;16.10.2022;00:00;00;00;13.5319;C
16.10.2022 01:00;16.10.2022;01:00;01;00;13.5319;C
16.10.2022 02:00;16.10.2022;02:00;02;00;13.5945;C
16.10.2022 03:00;16.10.2022;03:00;03;00;13.6571;C
16.10.2022 04:00;16.10.2022;04:00;04;00;13.6571;C
16.10.2022 05:00;16.10.2022;05:00;05;00;13.7198;C
16.10.2022 06:00;16.10.2022;06:00;06;00;13.7824;C
16.10.2022 07:00;16.10.2022;07:00;07;00;13.845;C
16.10.2022 08:00;16.10.2022;08:00;08;00;13.9077;C
16.10.2022 09:00;16.10.2022;09:00;09;00;13.9077;C
16.10.2022 10:00;16.10.2022;10:00;10;00;13.9703;C
16.10.2022 11:00;16.10.2022;11:00;11;00;14.0329;C
16.10.2022 12:00;16.10.2022;12:00;12;00;14.0956;C
16.10.2022 13:00;16.10.2022;13:00;13;00;14.2834;C
